x,y,Prediction,Target,Hits,Hits Labeled
-48.323933,6.9604664,1,1,1,Correct Predictions
-8.206662,25.186106,3,2,0,Incorrect Predictions
-70.609215,17.965601,1,1,1,Correct Predictions
29.744267,61.355095,3,3,1,Correct Predictions
-32.024967,44.12447,1,1,1,Correct Predictions
70.04579,-25.235159,2,2,1,Correct Predictions
-84.10641,38.322594,1,1,1,Correct Predictions
55.358994,51.377995,3,3,1,Correct Predictions
-45.806953,-86.21652,4,4,1,Correct Predictions
-88.45962,24.591442,1,1,1,Correct Predictions
8.343425,1.5414766,3,3,1,Correct Predictions
-17.167946,40.520752,1,1,1,Correct Predictions
-9.498201,-36.6598,4,4,1,Correct Predictions
48.69725,19.479801,3,3,1,Correct Predictions
44.28719,71.63494,3,3,1,Correct Predictions
31.554388,-64.21694,2,2,1,Correct Predictions
-55.733253,52.708813,1,1,1,Correct Predictions
75.60989,43.189724,3,3,1,Correct Predictions
-56.692326,64.18766,1,1,1,Correct Predictions
64.946625,-18.034525,2,2,1,Correct Predictions
-41.700253,10.111686,1,1,1,Correct Predictions
-6.4965625,-18.026405,2,2,1,Correct Predictions
-38.193874,-77.03246,4,4,1,Correct Predictions
-32.540646,24.291729,1,3,0,Incorrect Predictions
-66.21949,-20.353724,3,3,1,Correct Predictions
-61.525295,-8.708491,3,3,1,Correct Predictions
-53.14527,47.82827,1,1,1,Correct Predictions
34.745415,-14.484086,3,3,1,Correct Predictions
-8.4436245,-24.427925,2,4,0,Incorrect Predictions
-63.88539,26.97204,1,1,1,Correct Predictions
-62.381382,48.404575,1,1,1,Correct Predictions
-81.7013,13.9290905,1,1,1,Correct Predictions
37.420315,77.03402,3,3,1,Correct Predictions
-2.6758432,71.711685,3,3,1,Correct Predictions
38.25482,55.54671,4,4,1,Correct Predictions
-19.969141,-22.336279,2,2,1,Correct Predictions
20.936327,68.794655,3,3,1,Correct Predictions
-4.1383977,-14.77943,2,2,1,Correct Predictions
72.24516,17.899504,3,2,0,Incorrect Predictions
-45.117794,59.12927,1,1,1,Correct Predictions
29.978619,-86.29152,3,3,1,Correct Predictions
4.599127,67.51954,3,3,1,Correct Predictions
-17.77404,-2.8502054,1,1,1,Correct Predictions
32.143425,-32.60253,2,2,1,Correct Predictions
22.453001,-87.86347,3,3,1,Correct Predictions
-48.46489,39.571835,1,1,1,Correct Predictions
-13.585437,-96.134445,4,4,1,Correct Predictions
24.857021,-37.52654,2,2,1,Correct Predictions
-2.5833628,48.702087,3,3,1,Correct Predictions
29.04952,-87.3657,3,3,1,Correct Predictions
-76.0441,-63.714573,4,1,0,Incorrect Predictions
-40.442574,68.172554,1,1,1,Correct Predictions
81.9935,-45.353245,2,2,1,Correct Predictions
-14.011644,19.4832,3,3,1,Correct Predictions
-17.51428,70.1708,3,3,1,Correct Predictions
31.785734,52.30119,2,2,1,Correct Predictions
64.8418,78.83247,3,3,1,Correct Predictions
42.53526,41.759106,3,3,1,Correct Predictions
86.21756,4.6503363,2,2,1,Correct Predictions
-52.707108,76.25624,1,1,1,Correct Predictions
-21.139912,-73.12399,4,4,1,Correct Predictions
10.483175,22.81034,3,3,1,Correct Predictions
25.567822,31.120527,3,3,1,Correct Predictions
-78.74129,-27.529886,4,3,0,Incorrect Predictions
-1.731313,43.06669,2,2,1,Correct Predictions
-76.354454,-7.897052,3,3,1,Correct Predictions
-14.992728,-19.408386,2,2,1,Correct Predictions
66.4416,8.889618,2,2,1,Correct Predictions
29.853224,53.766056,3,3,1,Correct Predictions
3.827425,21.026402,3,3,1,Correct Predictions
-73.14522,-22.451979,3,3,1,Correct Predictions
-13.662367,-95.552444,4,4,1,Correct Predictions
45.806236,42.821472,3,3,1,Correct Predictions
28.556768,-59.463234,2,2,1,Correct Predictions
27.151207,66.70268,3,3,1,Correct Predictions
72.5548,43.749268,3,3,1,Correct Predictions
-16.593779,25.873737,1,1,1,Correct Predictions
67.59076,74.50703,3,3,1,Correct Predictions
-23.863268,-48.03079,4,4,1,Correct Predictions
25.59892,-56.80178,2,2,1,Correct Predictions
-52.81661,40.71638,1,1,1,Correct Predictions
22.215141,-57.66544,2,2,1,Correct Predictions
22.58693,-66.514336,4,4,1,Correct Predictions
21.922848,-87.43972,3,2,0,Incorrect Predictions
-50.417767,-11.622652,3,3,1,Correct Predictions
28.466791,49.350616,3,3,1,Correct Predictions
-20.101961,-27.757038,4,1,0,Incorrect Predictions
-0.9538677,-74.645325,4,4,1,Correct Predictions
21.708656,-82.97564,3,3,1,Correct Predictions
72.78632,-17.795704,2,2,1,Correct Predictions
42.113804,-14.140778,2,2,1,Correct Predictions
35.638084,-35.74156,2,2,1,Correct Predictions
-38.64708,-88.43449,4,4,1,Correct Predictions
40.240158,93.27638,3,3,1,Correct Predictions
26.17311,14.286317,3,3,1,Correct Predictions
82.80349,4.702951,2,2,1,Correct Predictions
-11.673903,-95.74143,4,4,1,Correct Predictions
33.72768,59.797417,3,3,1,Correct Predictions
-26.028023,-60.381737,4,4,1,Correct Predictions
-31.34592,-16.69235,3,3,1,Correct Predictions
56.56729,-31.954075,2,2,1,Correct Predictions
-17.081417,-36.489635,4,4,1,Correct Predictions
-57.403275,-43.75352,4,4,1,Correct Predictions
75.145,-8.690856,2,2,1,Correct Predictions
6.923046,-56.76456,3,3,1,Correct Predictions
46.787,69.76206,3,3,1,Correct Predictions
-4.8781223,91.178734,3,3,1,Correct Predictions
14.5564575,-50.798904,3,3,1,Correct Predictions
-38.904205,-62.672688,4,4,1,Correct Predictions
85.66587,45.984764,3,3,1,Correct Predictions
18.637465,91.471016,3,3,1,Correct Predictions
47.138912,60.992172,3,3,1,Correct Predictions
-10.549481,57.974617,3,3,1,Correct Predictions
-45.60466,13.444796,1,1,1,Correct Predictions
-48.31675,-71.94545,4,4,1,Correct Predictions
-60.399963,61.352875,1,1,1,Correct Predictions
73.14838,16.567535,3,2,0,Incorrect Predictions
-78.92854,36.24156,1,1,1,Correct Predictions
77.052666,-43.307793,2,2,1,Correct Predictions
64.86268,-9.243906,2,2,1,Correct Predictions
-40.019012,1.1712443,1,1,1,Correct Predictions
40.37247,41.42975,3,3,1,Correct Predictions
-49.60279,76.77367,1,1,1,Correct Predictions
57.751007,56.346054,3,3,1,Correct Predictions
-6.730551,-59.683884,4,4,1,Correct Predictions
-88.3227,48.022495,1,1,1,Correct Predictions
-23.612524,34.537766,1,1,1,Correct Predictions
30.893927,44.120388,2,2,1,Correct Predictions
-19.601254,-33.87013,4,4,1,Correct Predictions
-52.995102,48.285,1,1,1,Correct Predictions
43.117466,-66.79697,2,2,1,Correct Predictions
56.680878,73.52359,3,3,1,Correct Predictions
49.021606,-7.379194,2,2,1,Correct Predictions
-13.070003,-67.47406,4,4,1,Correct Predictions
56.626827,9.713612,2,2,1,Correct Predictions
37.155087,8.15811,2,2,1,Correct Predictions
53.09725,50.20184,3,3,1,Correct Predictions
-55.89707,-31.264244,4,4,1,Correct Predictions
-47.99572,59.645176,1,1,1,Correct Predictions
42.989178,36.123188,3,2,0,Incorrect Predictions
42.16315,-70.99049,2,2,1,Correct Predictions
-3.0864995,-64.95767,2,2,1,Correct Predictions
-78.11678,-11.744757,3,3,1,Correct Predictions
-74.66051,-7.92365,3,3,1,Correct Predictions
1.5684973,-36.343803,3,3,1,Correct Predictions
74.82124,-7.6366506,2,2,1,Correct Predictions
81.49744,46.18445,3,3,1,Correct Predictions
45.286255,-48.681187,2,2,1,Correct Predictions
-70.36433,31.607481,1,3,0,Incorrect Predictions
72.18079,-32.079853,2,2,1,Correct Predictions
-57.011303,-63.664047,4,4,1,Correct Predictions
29.891783,27.69071,3,3,1,Correct Predictions
86.78753,-32.723686,2,2,1,Correct Predictions
-38.31864,-83.457016,4,4,1,Correct Predictions
11.6389475,-56.113247,3,2,0,Incorrect Predictions
23.151697,15.3541765,3,3,1,Correct Predictions
15.794137,86.36644,3,3,1,Correct Predictions
-75.36991,-33.820183,4,4,1,Correct Predictions
-28.8774,86.11109,3,3,1,Correct Predictions
-44.761646,-86.618164,4,4,1,Correct Predictions
76.77148,2.9733624,2,2,1,Correct Predictions
-4.951805,-1.9167584,1,1,1,Correct Predictions
43.772923,3.1228924,3,3,1,Correct Predictions
59.153744,-26.832094,2,2,1,Correct Predictions
49.588078,86.44611,3,3,1,Correct Predictions
17.019049,45.69381,3,3,1,Correct Predictions
6.0988097,24.543425,1,1,1,Correct Predictions
35.850677,-2.5945492,3,3,1,Correct Predictions
65.40807,-26.91596,2,2,1,Correct Predictions
61.07067,-23.988165,2,2,1,Correct Predictions
-69.93126,41.72985,1,1,1,Correct Predictions
15.242427,34.46167,1,1,1,Correct Predictions
-30.248621,23.281784,1,1,1,Correct Predictions
-36.72751,-88.25566,4,4,1,Correct Predictions
51.603817,61.140316,3,2,0,Incorrect Predictions
24.95288,0.7750724,2,2,1,Correct Predictions
-56.078354,-60.44059,4,4,1,Correct Predictions
-24.988607,-65.547264,4,4,1,Correct Predictions
-23.043392,-0.79615647,1,1,1,Correct Predictions
-70.81243,-76.368744,4,4,1,Correct Predictions
33.20351,75.33359,3,3,1,Correct Predictions
40.303116,76.59381,3,3,1,Correct Predictions
31.39247,-13.176499,3,3,1,Correct Predictions
-5.057392,47.130993,3,3,1,Correct Predictions
30.275593,47.219635,2,3,0,Incorrect Predictions
51.467575,-72.30274,3,3,1,Correct Predictions
22.536896,60.317497,3,3,1,Correct Predictions
-69.427,-77.81566,4,4,1,Correct Predictions
74.00778,-5.920452,2,2,1,Correct Predictions
38.430824,-27.899002,2,2,1,Correct Predictions
13.926606,5.282035,2,3,0,Incorrect Predictions
23.225275,-43.94452,3,3,1,Correct Predictions
-45.960766,43.44688,1,1,1,Correct Predictions
15.345149,85.51478,3,3,1,Correct Predictions
53.24523,-42.667606,2,2,1,Correct Predictions
22.78638,-33.401196,2,2,1,Correct Predictions
20.874857,68.143456,3,3,1,Correct Predictions
49.718197,-11.895868,2,2,1,Correct Predictions
43.47015,-24.886906,2,2,1,Correct Predictions
92.94642,-21.241308,2,2,1,Correct Predictions
-15.802479,-31.428038,4,4,1,Correct Predictions
-33.691406,35.587143,1,1,1,Correct Predictions
31.0046,-46.505314,2,2,1,Correct Predictions
-83.61586,36.42257,1,1,1,Correct Predictions
58.649616,58.13732,3,3,1,Correct Predictions
-53.715733,-47.88129,4,4,1,Correct Predictions
-29.964369,73.31563,3,3,1,Correct Predictions
-16.979263,-63.14496,4,4,1,Correct Predictions
46.751484,33.62877,3,2,0,Incorrect Predictions
-24.314505,80.577515,3,3,1,Correct Predictions
-33.617126,-1.087586,1,1,1,Correct Predictions
38.222702,74.48788,3,3,1,Correct Predictions
-9.087791,52.049957,3,3,1,Correct Predictions
14.959107,15.440971,3,3,1,Correct Predictions
13.66795,-14.364317,2,2,1,Correct Predictions
-49.082745,-59.525856,4,4,1,Correct Predictions
-50.027924,24.127544,1,1,1,Correct Predictions
-21.377697,-41.354946,4,4,1,Correct Predictions
19.10488,-59.232906,2,3,0,Incorrect Predictions
67.146454,-49.659206,2,2,1,Correct Predictions
-39.006596,-80.980225,4,4,1,Correct Predictions
49.905785,-30.960642,2,2,1,Correct Predictions
-81.26525,20.508572,1,1,1,Correct Predictions
41.229538,-60.132698,2,2,1,Correct Predictions
-83.38973,9.15185,1,1,1,Correct Predictions
-41.238342,60.994797,1,1,1,Correct Predictions
-64.10221,-80.95529,4,4,1,Correct Predictions
-12.304479,-5.5473256,4,4,1,Correct Predictions
65.50708,19.303156,3,3,1,Correct Predictions
50.764893,-52.147667,2,2,1,Correct Predictions
-24.703915,9.902657,1,1,1,Correct Predictions
-7.400418,-62.17295,4,4,1,Correct Predictions
31.213902,41.29951,3,2,0,Incorrect Predictions
-44.081997,-5.519537,1,1,1,Correct Predictions
41.2031,10.982801,2,2,1,Correct Predictions
-47.389427,-43.304173,4,4,1,Correct Predictions
-39.3585,-16.93117,4,4,1,Correct Predictions
0.67735076,-20.51801,1,1,1,Correct Predictions
83.76327,-24.78687,2,2,1,Correct Predictions
15.709187,-38.736362,2,2,1,Correct Predictions
-9.58924,-13.000233,2,2,1,Correct Predictions
0.45084718,5.228173,3,3,1,Correct Predictions
4.016082,-35.05952,2,2,1,Correct Predictions
30.859219,-46.562855,2,2,1,Correct Predictions
13.925389,-62.881687,3,3,1,Correct Predictions
-60.034958,39.641422,1,1,1,Correct Predictions
-32.851723,43.454723,1,1,1,Correct Predictions
4.6800733,-40.829407,2,2,1,Correct Predictions
36.937256,-44.244766,2,2,1,Correct Predictions
32.67674,-93.67706,3,3,1,Correct Predictions
-11.699976,40.57252,1,1,1,Correct Predictions
57.262093,-11.712871,2,2,1,Correct Predictions
51.882805,37.2095,3,3,1,Correct Predictions
83.50135,-9.460415,2,2,1,Correct Predictions
75.65129,61.252388,3,3,1,Correct Predictions
16.135,-27.258724,3,3,1,Correct Predictions
-56.003757,-23.87693,4,4,1,Correct Predictions
-38.83538,68.67664,1,1,1,Correct Predictions
-15.938893,-68.258026,4,4,1,Correct Predictions
-27.231964,-22.014486,3,2,0,Incorrect Predictions
-0.18583243,92.6641,3,3,1,Correct Predictions
19.749954,30.118498,3,3,1,Correct Predictions
81.23441,52.873955,3,3,1,Correct Predictions
-38.450874,-85.27122,4,4,1,Correct Predictions
38.625782,33.161762,2,3,0,Incorrect Predictions
-43.66713,-56.813183,4,4,1,Correct Predictions
-49.988377,-0.5984851,3,4,0,Incorrect Predictions
-76.99664,-47.0074,4,4,1,Correct Predictions
65.93752,15.157381,2,2,1,Correct Predictions
-12.876634,-38.987267,4,4,1,Correct Predictions
-36.246532,-48.751793,4,4,1,Correct Predictions
64.98634,9.745865,2,2,1,Correct Predictions
24.320862,26.146225,3,2,0,Incorrect Predictions
12.899561,9.996754,3,3,1,Correct Predictions
-63.252846,65.68302,1,1,1,Correct Predictions
-70.546974,-24.940243,3,3,1,Correct Predictions
-49.949203,-4.8350706,3,3,1,Correct Predictions
27.296589,28.70521,3,3,1,Correct Predictions
-26.404327,61.891796,1,1,1,Correct Predictions
94.7947,32.35202,3,3,1,Correct Predictions
21.69287,54.919296,3,3,1,Correct Predictions
-15.708451,-65.66127,4,4,1,Correct Predictions
-16.509348,-92.67439,4,4,1,Correct Predictions
-47.189594,-35.19564,4,4,1,Correct Predictions
49.584824,38.328876,3,3,1,Correct Predictions
-49.20441,-16.506601,4,4,1,Correct Predictions
90.43626,-20.31298,2,2,1,Correct Predictions
45.082684,60.85267,3,2,0,Incorrect Predictions
-12.460997,-56.116096,4,4,1,Correct Predictions
49.42388,-74.240524,3,3,1,Correct Predictions
-53.44944,35.752884,1,1,1,Correct Predictions
5.8051486,-0.3039288,3,3,1,Correct Predictions
-20.155914,-22.153986,2,2,1,Correct Predictions
90.613396,40.84879,3,3,1,Correct Predictions
-48.649364,45.183228,1,1,1,Correct Predictions
-3.7064118,40.726807,2,2,1,Correct Predictions
-46.17334,-35.93954,4,4,1,Correct Predictions
43.04141,60.249187,3,2,0,Incorrect Predictions
-41.667747,-37.450535,4,4,1,Correct Predictions
-17.07245,-62.145508,4,4,1,Correct Predictions
29.368881,23.056967,2,3,0,Incorrect Predictions
-36.906815,28.00898,1,1,1,Correct Predictions
20.00554,29.416697,3,3,1,Correct Predictions
-86.627625,-44.03432,4,4,1,Correct Predictions
-53.291553,23.396957,1,1,1,Correct Predictions
73.14267,26.611336,2,2,1,Correct Predictions
-18.103107,-6.625065,2,2,1,Correct Predictions
-63.998894,1.9975697,1,1,1,Correct Predictions
14.132488,67.29593,3,3,1,Correct Predictions
65.99737,-62.267437,2,2,1,Correct Predictions
-51.201305,65.61611,1,1,1,Correct Predictions
-35.630714,1.5062331,1,1,1,Correct Predictions
-13.62368,-77.83647,4,4,1,Correct Predictions
3.1033728,-22.87346,2,2,1,Correct Predictions
1.908769,-8.845324,3,3,1,Correct Predictions
-45.160057,38.267693,1,1,1,Correct Predictions
52.427654,-74.80828,3,3,1,Correct Predictions
40.951096,35.766235,3,3,1,Correct Predictions
55.012314,8.267241,2,2,1,Correct Predictions
-56.796432,69.18745,1,1,1,Correct Predictions
-70.65614,-76.39601,4,4,1,Correct Predictions
-26.461771,37.570312,1,1,1,Correct Predictions
32.194073,-56.288483,2,2,1,Correct Predictions
38.79772,-39.024467,2,2,1,Correct Predictions
-41.578835,17.68104,1,1,1,Correct Predictions
3.1939416,-5.2690744,3,3,1,Correct Predictions
-82.97782,-32.95844,4,4,1,Correct Predictions
-101.33395,-19.655266,4,4,1,Correct Predictions
-39.28711,44.79839,1,1,1,Correct Predictions
-32.06966,44.933434,1,1,1,Correct Predictions
25.74276,51.26115,3,3,1,Correct Predictions
36.242645,74.342545,3,3,1,Correct Predictions
51.198605,85.033165,3,3,1,Correct Predictions
16.480202,81.81954,3,3,1,Correct Predictions
-25.741083,-66.03005,4,4,1,Correct Predictions
20.19291,61.70535,3,3,1,Correct Predictions
-63.811546,66.59842,1,1,1,Correct Predictions
39.25552,95.18027,3,3,1,Correct Predictions
7.5128484,58.30468,3,3,1,Correct Predictions
-0.7725596,-13.5199175,2,2,1,Correct Predictions
-38.829784,23.715622,3,1,0,Incorrect Predictions
50.177586,39.43712,3,3,1,Correct Predictions
-49.70408,41.74126,1,1,1,Correct Predictions
-50.72973,34.484436,1,1,1,Correct Predictions
5.87362,40.186382,3,3,1,Correct Predictions
-39.140266,-6.7107024,3,3,1,Correct Predictions
77.35738,-31.196274,2,2,1,Correct Predictions
48.259575,-16.5615,2,2,1,Correct Predictions
-69.92209,12.582069,4,1,0,Incorrect Predictions
-56.351345,20.1259,1,1,1,Correct Predictions
-10.598532,17.922573,2,2,1,Correct Predictions
71.4474,-17.56205,2,2,1,Correct Predictions
-75.892296,29.898268,1,1,1,Correct Predictions
44.19921,-24.782713,2,2,1,Correct Predictions
0.42138672,62.893326,3,3,1,Correct Predictions
-82.368,38.838894,1,1,1,Correct Predictions
-72.95578,19.956652,1,1,1,Correct Predictions
78.12511,-8.2725935,2,2,1,Correct Predictions
-41.758175,-10.390094,3,3,1,Correct Predictions
-57.996548,8.213159,4,4,1,Correct Predictions
-15.632527,-46.02776,4,4,1,Correct Predictions
-38.732327,42.409668,1,1,1,Correct Predictions
13.254856,-17.296387,2,2,1,Correct Predictions
92.731705,19.025719,3,3,1,Correct Predictions
-10.854561,17.66435,4,4,1,Correct Predictions
42.680298,-6.8186316,2,2,1,Correct Predictions
25.96441,-68.51271,2,2,1,Correct Predictions
-22.74453,79.28345,3,3,1,Correct Predictions
79.01134,-42.989857,2,2,1,Correct Predictions
-0.7130616,64.901306,3,3,1,Correct Predictions
-72.55925,42.14187,1,1,1,Correct Predictions
14.5302725,-68.56355,2,2,1,Correct Predictions
11.613525,-31.936186,4,4,1,Correct Predictions
35.27533,65.461685,3,3,1,Correct Predictions
-57.464363,8.843644,4,4,1,Correct Predictions
-90.49714,48.69641,1,1,1,Correct Predictions
23.233515,-56.708824,2,2,1,Correct Predictions
20.751448,-14.298195,2,2,1,Correct Predictions
5.5463543,66.75089,3,3,1,Correct Predictions
-23.906473,19.145727,1,1,1,Correct Predictions
-42.058372,-84.10645,4,4,1,Correct Predictions
-34.56956,51.804993,1,1,1,Correct Predictions
67.237785,-3.4085891,2,2,1,Correct Predictions
62.08463,56.26655,3,3,1,Correct Predictions
33.48767,43.257515,3,3,1,Correct Predictions
63.522835,73.37452,3,3,1,Correct Predictions
-87.93338,26.605242,1,1,1,Correct Predictions
36.28232,21.546982,3,3,1,Correct Predictions
87.16127,-38.651855,2,2,1,Correct Predictions
77.54349,-16.366022,2,2,1,Correct Predictions
-74.06653,41.408375,1,1,1,Correct Predictions
-28.096449,26.546312,1,1,1,Correct Predictions
-25.259039,-51.878574,4,1,0,Incorrect Predictions
47.226604,10.371834,2,2,1,Correct Predictions
-64.70019,-61.016754,4,4,1,Correct Predictions
-73.92977,0.018788,3,3,1,Correct Predictions
14.867475,85.83634,3,3,1,Correct Predictions
68.20328,74.17626,3,3,1,Correct Predictions
-83.88613,21.93969,1,1,1,Correct Predictions
-26.872087,38.107838,1,1,1,Correct Predictions
-73.79887,-11.159076,3,3,1,Correct Predictions
89.75409,18.944021,3,3,1,Correct Predictions
37.5147,72.4898,3,3,1,Correct Predictions
-11.032459,59.376816,3,3,1,Correct Predictions
-22.45754,-78.751175,4,4,1,Correct Predictions
48.743526,-77.65422,2,2,1,Correct Predictions
71.0603,-26.309837,2,2,1,Correct Predictions
-13.813339,-94.47397,4,4,1,Correct Predictions
57.75719,61.963352,3,3,1,Correct Predictions
0.1616412,86.65146,3,3,1,Correct Predictions
-60.921513,46.902683,1,1,1,Correct Predictions
-2.3424952,-63.86828,2,2,1,Correct Predictions
-44.216427,46.388683,1,1,1,Correct Predictions
26.594397,-99.90154,3,3,1,Correct Predictions
50.93725,-1.8679802,2,2,1,Correct Predictions
44.6066,-15.2872095,2,2,1,Correct Predictions
40.333096,-37.4801,2,2,1,Correct Predictions
-61.640022,-9.695833,3,3,1,Correct Predictions
6.9451184,-55.72322,3,3,1,Correct Predictions
-60.040592,32.30426,1,1,1,Correct Predictions
-46.274662,58.200638,1,1,1,Correct Predictions
